🇭🇰公告:更新11-11-2025🇭🇰,#genre#
山西衛視,http://112.27.235.94:8000/hls/45/index.m3u8
川衛視,http://112.27.235.94:8000/hls/35/index.m3u8
四川衛視,http://120.76.248.139/live/bfgd/4200000103.m3u8
吉林衛視,http://120.76.248.139/live/bfgd/4200000097.m3u8
江蘇衛視4K,http://ddns.xryo.cn:8888/udp/239.111.205.64:5140
東方衛視,http://120.76.248.139/live/bfgd/4200000093.m3u8
東南衛視,http://112.27.235.94:8000/hls/38/index.m3u8
浙江衛視,http://112.27.235.94:8000/hls/29/index.m3u8
浙江衛視,http://120.76.248.139/live/bfgd/4200000094.m3u8
圳衛視4K,http://ikuai.haleeyo.cn:9003/udp/239.77.1.14:5146
貴州衛視,http://112.27.235.94:8000/hls/46/index.m3u8
新疆衛視,http://218.84.12.186:8001/hls/main/playlist.m3u8?zxinjd;http://218.84.12.186:8001/hls/main/playlist.m3u8zxinjd
廣西衛視,http://210.22.62.138:808/hls/41/index.m3u8



🇨🇳中國CCTV,#genre#
█████████████████████████████████████████████


CCTV1綜合,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
CCTV1綜合,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream05/streamPlaylist.m3u8
CCTV1綜合,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream04/streamPlaylist.m3u8
CCTV1綜合,http://ddns.xryo.cn:8888/udp/239.112.205.59:5140
CCTV1綜合,http://hsza.f3322.net:4000/rtp/238.1.78.166:7200
CCTV2財經,http://ddns.xryo.cn:8888/udp/239.112.205.78:5140
CCTV2財經,http://hsza.f3322.net:4000/rtp/238.1.78.235:7752
CCTV2財經,http://www.520345.xyz:8188/rtp/239.69.1.102:10250
CCTV3綜藝,http://61.184.46.85:85/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3綜藝,http://61.184.46.85:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3綜藝,http://ddns.xryo.cn:8888/udp/239.112.205.221:5140
CCTV3綜藝,http://hsza.f3322.net:4000/rtp/238.1.78.170:7232
CCTV3綜藝,http://www.520345.xyz:8188/rtp/239.69.1.122:10370
CCTV4國際,http://ddns.xryo.cn:8888/udp/239.111.205.40:5140
CCTV4國際,http://ddns.xryo.cn:8888/udp/239.111.205.83:5140
CCTV4國際,http://ddns.xryo.cn:8888/udp/239.111.205.84:5140
CCTV4國際,http://ddns.xryo.cn:8888/udp/239.112.205.202:5140
CCTV4國際,http://116.77.33.98:44330/tsfile/live/0004_1.m3u8
CCTV4國際,http://61.184.46.85:85/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4國際,http://hsza.f3322.net:4000/rtp/238.1.78.236:7760
CCTV4國際,http://hsza.f3322.net:4000/rtp/238.1.79.23:4296
CCTV4國際,http://www.520345.xyz:8188/rtp/239.69.1.138:10466
CCTV4國際,http://www.cdnstv.com:6398/hls/4/index.m3u8
CCTV5+賽事,http://hsza.f3322.net:4000/rtp/238.1.78.237:7768
CCTV5+賽事,http://113.15.109.216:59901/tsfile/live/1001_1.m3u8
CCTV5+賽事,http://113.26.202.52:1299/tsfile/live/0016_1.m3u8
CCTV5+賽事,http://116.77.33.98:44330/tsfile/live/0006_1.m3u8
CCTV5+賽事,http://61.184.46.85:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+賽事,http://61.184.46.85:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+賽事,http://ddns.xryo.cn:8888/udp/239.111.205.13:5140
CCTV5體育,http://61.184.46.85:85/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5體育,http://61.184.46.85:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5體育,http://ddns.xryo.cn:8888/rtp/239.112.205.222:5140
CCTV5體育,http://www.cdnstv.com:6398/hls/5/index.m3u8
CCTV5體育,http://113.26.202.52:1299/tsfile/live/0005_1.m3u8
CCTV5體育,http://116.77.33.98:44330/tsfile/live/0005_1.m3u8
CCTV5體育,http://hsza.f3322.net:4000/rtp/238.1.78.171:7240
CCTV6電影,http://ddns.xryo.cn:8888/udp/239.112.205.223:5140
CCTV6電影,http://www.cdnstv.com:6398/hls/6/index.m3u8
CCTV7軍事,http://ddns.xryo.cn:8888/udp/239.112.205.83:5140
CCTV7軍事,http://hsza.f3322.net:4000/rtp/238.1.78.239:7784
CCTV7軍事,http://www.520345.xyz:8188/rtp/239.69.1.103:10256
CCTV7軍事,http://www.cdnstv.com:6398/hls/7/index.m3u8
CCTV7軍事,http://113.26.202.52:1299/tsfile/live/0007_1.m3u8
CCTV7軍事,http://116.77.33.98:44330/tsfile/live/0008_1.m3u8
CCTV7軍事,http://61.184.46.85:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7軍事,http://61.184.46.85:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8電視劇,http://ddns.xryo.cn:8888/udp/239.112.205.224:5140
CCTV8電視劇,http://hsza.f3322.net:4000/rtp/238.1.78.173:7256
CCTV8電視劇,http://www.520345.xyz:8188/rtp/239.69.1.125:10388
CCTV8電視劇,http://www.cdnstv.com:6398/hls/8/index.m3u8
CCTV8電視劇,http://113.26.202.52:1299/tsfile/live/0008_1.m3u8
CCTV8電視劇,http://116.77.33.98:44330/tsfile/live/0009_1.m3u8
CCTV8電視劇,http://61.184.46.85:85/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8電視劇,http://61.184.46.85:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9紀錄,http://ddns.xryo.cn:8888/udp/239.112.205.85:5140
CCTV9紀錄,http://www.520345.xyz:8188/rtp/239.69.1.104:10262
CCTV9紀錄,http://www.cdnstv.com:6398/hls/9/index.m3u8
CCTV9記錄,http://hsza.f3322.net:4000/rtp/238.1.78.240:7792
CCTV9紀錄,http://113.26.202.52:1299/tsfile/live/0009_1.m3u8
CCTV9紀錄,http://116.77.33.98:44330/tsfile/live/0010_1.m3u8
CCTV9紀錄,http://61.184.46.85:85/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9紀錄,http://61.184.46.85:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10科教,http://ddns.xryo.cn:8888/udp/239.112.205.86:5140
CCTV10科教,http://hsza.f3322.net:4000/rtp/238.1.78.241:7800
CCTV10科教,http://www.520345.xyz:8188/rtp/239.69.1.105:10268
CCTV10科教,http://www.cdnstv.com:6398/hls/10/index.m3u8
CCTV10科教,http://113.26.202.52:1299/tsfile/live/0010_1.m3u8
CCTV10科教,http://116.77.33.98:44330/tsfile/live/0011_1.m3u8
CCTV10科教,http://61.184.46.85:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10科教,http://61.184.46.85:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11戲劇,http://ddns.xryo.cn:8888/udp/239.112.205.213:5140
CCTV11戲劇,http://hsza.f3322.net:4000/rtp/238.1.78.206:7502
CCTV11戲劇,http://www.520345.xyz:8188/rtp/239.69.1.154:10560
CCTV11戲劇,http://www.cdnstv.com:6398/hls/11/index.m3u8
CCTV11戲劇,http://113.26.202.52:1299/tsfile/live/0011_1.m3u8
CCTV11戲劇,http://116.77.33.98:44330/tsfile/live/0012_1.m3u8
CCTV11戲劇,http://61.184.46.85:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11戲劇,http://61.184.46.85:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12社會,http://ddns.xryo.cn:8888/udp/239.112.205.88:5140
CCTV12社會,http://hsza.f3322.net:4000/rtp/238.1.78.242:7808
CCTV12社會,http://www.520345.xyz:8188/rtp/239.69.1.106:10274
CCTV12社會,http://www.cdnstv.com:6398/hls/12/index.m3u8
CCTV12社會,http://113.15.109.216:59901/tsfile/live/0012_1.m3u8
CCTV12社會,http://116.77.33.98:44330/tsfile/live/0013_1.m3u8
CCTV12社會,http://61.184.46.85:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12社會,http://61.184.46.85:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13新聞,https://cdn3.163189.xyz/163189/cctv13
CCTV13新聞,http://ddns.xryo.cn:8888/udp/239.111.205.53:5140
CCTV13新聞,http://hsza.f3322.net:4000/rtp/238.1.79.35:4392
CCTV13新聞,http://www.cdnstv.com:6398/hls/13/index.m3u8
CCTV13新聞,http://116.77.33.98:44330/tsfile/live/0014_1.m3u8
CCTV13新聞,http://61.184.46.85:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13新聞,http://61.184.46.85:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14少兒,http://hsza.f3322.net:4000/rtp/238.1.78.243:7816
CCTV14少兒,http://www.520345.xyz:8188/rtp/239.69.1.107:10280
CCTV14少兒,http://www.cdnstv.com:6398/hls/14/index.m3u8
CCTV14少兒,http://113.26.202.52:1299/tsfile/live/0014_1.m3u8
CCTV14少兒,http://116.77.33.98:44330/tsfile/live/0015_1.m3u8
CCTV14少兒,http://61.184.46.85:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14少兒,http://61.184.46.85:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15音樂,http://116.77.33.98:44330/tsfile/live/0016_1.m3u8
CCTV15音樂,http://ddns.xryo.cn:8888/udp/239.112.205.214:5140
CCTV15音樂,http://hsza.f3322.net:4000/rtp/238.1.78.222:7648
CCTV15音樂,http://www.520345.xyz:8188/rtp/239.69.1.155:10566
CCTV15音樂,http://www.cdnstv.com:6398/hls/15/index.m3u8
CCTV16奧林匹克,http://116.77.33.98:44330/tsfile/live/0017_1.m3u8
CCTV16奧林匹克,http://ddns.xryo.cn:8888/udp/239.111.205.134:5140
CCTV16奧林匹克,http://www.520345.xyz:8188/rtp/239.69.1.247:11124
CCTV16奧林匹克,http://www.520345.xyz:8188/rtp/239.69.1.249:11136
CCTV17農業,http://222.169.85.8:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0%241920x1080
CCTV17農業,http://ddns.xryo.cn:8888/udp/239.112.205.211:5140
CCTV17農業,http://hsza.f3322.net:4000/rtp/238.1.78.178:7296
CCTV17農業,http://www.520345.xyz:8188/rtp/239.69.1.152:10548
CCTV17農業,http://www.520345.xyz:8188/rtp/239.69.1.153:10554
CCTV17農業,http://www.cdnstv.com:6398/hls/17/index.m3u8
CCTV女性時尚,http://hsza.f3322.net:4000/rtp/238.1.79.55:4576
CCTV世界地理,http://38.75.136.137:98/gslb/dsdqpub/sjdl.m3u8?auth=testpub
CCTV世界地理,http://hsza.f3322.net:4000/rtp/238.1.79.60:4616
CCTV央視文化精品,http://hsza.f3322.net:4000/rtp/238.1.79.54:4568
CCTV央視臺球,http://hsza.f3322.net:4000/rtp/238.1.79.59:4608
CCTV兵器科技,http://hsza.f3322.net:4000/rtp/238.1.79.56:4584
CCTV風雲足球,http://38.75.136.137:98/gslb/dsdqpub/fyzq.m3u8?auth=testpub
CCTV風雲足球,http://hsza.f3322.net:4000/rtp/238.1.79.57:4592
CCTV風雲音樂,http://38.75.136.137:98/gslb/dsdqpub/fyyy.m3u8?auth=testpub
CCTV風雲音樂,http://hsza.f3322.net:4000/rtp/238.1.79.64:4648
CCTV風雲劇場,http://38.75.136.137:98/gslb/dsdqpub/fyjc.m3u8?auth=testpub
CCTV風雲劇場,http://hsza.f3322.net:4000/rtp/238.1.79.62:4632
CCTV高爾夫·網球,http://hsza.f3322.net:4000/rtp/238.1.79.58:4600
CCTV高爾夫網球,http://38.75.136.137:98/gslb/dsdqpub/gefwq.m3u8?auth=testpub
CCTV第壹劇場,http://38.75.136.137:98/gslb/dsdqpub/dyjc.m3u8?auth=testpub
CCTV第壹劇場,http://hsza.f3322.net:4000/rtp/238.1.79.63:4640
CCTV電視指南,http://38.75.136.137:98/gslb/dsdqpub/dszn.m3u8?auth=testpub
CCTV電視指南,http://hsza.f3322.net:4000/rtp/238.1.79.53:4560
CCTV電影輪播,http://cdn.jdshipin.com:8880/huya.php?id=11342390
CCTV懷舊劇場,http://38.75.136.137:98/gslb/dsdqpub/hjjc.m3u8?auth=testpub
CCTV懷舊劇場,http://hsza.f3322.net:4000/rtp/238.1.79.61:4624
CETV1,http://hsza.f3322.net:4000/rtp/238.1.78.158:7136
CETV2,http://hsza.f3322.net:4000/rtp/238.1.78.106:6720
CETV4,http://hsza.f3322.net:4000/rtp/238.1.78.107:6728
CGTN,http://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8
CGTN,https://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8
CGTN,http://hsza.f3322.net:4000/rtp/238.1.78.50:6272
CGTN西班牙語,http://espanol-liveali.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd.m3u8
CGTN西班牙語,https://espanol-livews.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd/playlist.m3u8
CGTN法語,http://francais-livews.cgtn.com/hls/LSvev95OuFZtKLc6CeKEFYXj220802LSTeV6PO0Ut9r71Uq3k5goCA220802cd.m3u8
CGTN法語,https://francais-livews.cgtn.com/hls/LSvev95OuFZtKLc6CeKEFYXj220802LSTeV6PO0Ut9r71Uq3k5goCA220802cd/playlist.m3u8
CGTN阿拉伯語,http://arabic-livews.cgtn.com/hls/LSveq57bErWLinBnxosqjisZ220802LSTefTAS9zc9mpU08y3np9TH220802cd.m3u8
CGTN阿拉伯語,https://arabic-livews.cgtn.com/hls/LSveq57bErWLinBnxosqjisZ220802LSTefTAS9zc9mpU08y3np9TH220802cd/playlist.m3u8
CGTN俄語,http://russian-livews.cgtn.com/hls/LSvexABhNipibK5KRuUkvHZ7220802LSTeze9o8tdFXMHsb1VosgoT220802cd.m3u8
CGTN俄語,https://russian-livews.cgtn.com/hls/LSvexABhNipibK5KRuUkvHZ7220802LSTeze9o8tdFXMHsb1VosgoT220802cd/playlist.m3u8
CGTN紀錄,http://wx65267199.tv12.xyz/02.m3u8
CGTN英語,http://cd-live-stream.news.cctvplus.com/live/smil:CHANNEL1.smil/chunklist_w744036192_b1000000.m3u8
CGTN記錄,https://english-livetx.cgtn.com/hls/yypdjlctzb_hd.m3u8


🇨🇳北京|廣東|遼寧,#genre#
█████████████████████████████████████████████

中山綜合,http://v.zsbtv.com.cn/lsdream/qTl38me/1000/live.m3u8
北京生活,https://wstvcpudali.v.myalicdn.com/wstvcpud/udrmbtv7_1/index.m3u8
北京青年,http://player.cntv.cn/standard/live_HLSDRM20180919.swf
北京科教,http://player.cntv.cn/standard/live_HLSDRM20180606.swf
北京紀實科教,http://120.76.248.139/live/bfgd/4200000113.m3u8
北京新聞,https://brtv-radiolive.rbc.cn/alive/fm945.m3u8
北京新聞,https://wstvcpudali.v.myalicdn.com/wstvcpud/udrmbtv9_1/index.m3u8
北京影帝的分身,https://www.goodiptv.club/douyu/9805480
北京衛視·4K,http://hsza.f3322.net:4000/rtp/238.1.79.24:4304
汕尾綜合,https://iswtv.swrtv.com/live/xwzhpd.m3u8
東莞生活,https://stream.sun0769.com/dgrtv1/mp4tv2_1500/index.m3u8
東莞生活資訊,http://php.jdshipin.com:8880/0769.php?id=shzx
東莞生活資訊,http://stream.sun0769.com/dgrtv1/mp4tv2_1500/index.m3u8
東莞生活資訊,https://stream.sun0769.com/dgrtv1/mp4tv2_1500/index.m3u8
東莞生活資訊,https://stream.sun0769.com/dgrtv1/mp4tv2_800/index.m3u8
東莞新聞,https://stream.sun0769.com/dgrtv1/mp4tv1_1500/index.m3u8
東莞新聞綜合,http://php.jdshipin.com:8880/0769.php?id=xwzh
東莞新聞綜合,http://stream.sun0769.com/dgrtv1/mp4tv1_1500/index.m3u8
東莞新聞綜合,https://stream.sun0769.com/dgrtv1/mp4tv1_1500/index.m3u8
東莞新聞綜合,https://stream.sun0769.com/dgrtv1/mp4tv1_800/index.m3u8
南國都市,http://php.jdshipin.com/gztv.php?id=shenghuo
南國都市,http://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=140110ae3d6c936a77f94c4f4d85b0d3&txTime=18d57929bd4
南國都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=550af55c0ea34ce492748481415b6dfa&txTime=1903e7b17de
南國都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=7a9302751803950aa7bee6994f477b11&txTime=19182c0a3f6
南國都市,https://tencentplaywebsite.gztv.com/live/nanguodushi.m3u8?txSecret=2691adf229394fbc14298c7cd054756a&txTime=195cd5988ae
深圳少兒,http://183.11.239.36:808/hls/157/index.m3u8
深圳都市,http://183.11.239.36:808/hls/140/index.m3u8
深圳電視臺,http://38.64.72.148:80/hls/modn/list/4007/chunklist1.m3u8
深圳電視劇頻道,http://183.11.239.36:808/hls/141/index.m3u8
深圳衛視,http://120.202.94.181:9446/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
深圳衛視,http://183.11.239.36:808/hls/45/index.m3u8
深圳衛視,http://36.136.38.87:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳衛視,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8
深圳衛視,http://hsza.f3322.net:4000/rtp/238.1.78.156:7120
深圳衛視·4K,http://hsza.f3322.net:4000/rtp/238.1.79.26:4320
深圳衛視高清,http://61.184.46.85:85/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
深圳衛視高清,http://61.184.46.85:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
番禺新聞,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
番禺電視臺,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
番禺綜合,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
雲浮文旅,https://livestream.oeeee.com/slive/28284.m3u8
雲浮綜合,https://livestream.oeeee.com/slive/28283.m3u8
韶關綜合,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8
韶關綜合,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8
廣州南國都市,http://php.jdshipin.com:8880/gztv.php?id=shenghuo
廣州南國都市,http://r.jdshipin.com/nWaZO
廣州番禺新聞,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv?fbl=%24
廣州新聞,http://php.jdshipin.com:8880/gztv.php?id=xinwen
廣州新聞,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=4c09e8c2d093bcb692e036ae54ff87c7&txTime=1903e37cd8a
廣州新聞,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=d217bd6cf85c93e3b47b96504cd2dc1c&txTime=18e6ff29019
廣州新聞,https://tencentplaywebsite.gztv.com/live/xinwen.m3u8?txSecret=59c3ea18b724415cf80ef20be36478aa&txTime=194f7e9215c
廣州電視臺新聞頻道,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=520177bc9dd6916a7d6fa86bdb3f8830&txTime=191b5f5b230
廣州電視臺綜合頻道,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=dce137597806f62ae6fdfc40328a336e&txTime=191b5fc1c86
廣州綜合,http://iptv.zkbhj.com/tv/url/go?id=17e524a6ee78891a641ade7133f3480af76c9ec245e543d565d5a6f0bc48e34cd943122389bb700795c25be7c9ca897c9d7e74bfd9d119ff44da9fd445a9a576
廣州綜合,http://php.jdshipin.com:8880/gztv.php?id=zhonghe
廣州綜合,http://r.jdshipin.com/iR6Gq
廣州綜合,http://r.jdshipin.com/snhya
廣州綜合,http://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=c8dbe86d6f86eb1a21999ab479fd5667&txTime=18d3c4690e8
廣州綜合,https://stream1.freetv.fun/yan-zhou-zong-he-25.ctv
廣州綜合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=46aee5b07e8bb8fc3f5402d93d4859b0&txTime=18f5ff0491d
廣州綜合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=9e5008d4b91944fa76a957a93ae54870&txTime=1903e5f1cfd
廣州綜合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=e381ab098841a0badbf7e11f24143cf7&txTime=18e6ff43701
廣州綜合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=f0147ae6453a80f5989f382368b72aad&txTime=18d00acf487
廣州綜合,https://tencentplaywebsite.gztv.com/live/zonghes.m3u8?txSecret=751b5ecd94a0d9d34c7e37e25bb8b27a&txTime=193108637cb
廣州影視,http://r.jdshipin.com/TcKr2
廣州競賽,http://8.138.7.223/tv/gzjs.m3u8
廣州競賽,https://stream1.freetv.fun/yan-zhou-jing-sai-12.m3u8
廣東 Ⅰ 韶關公共臺 (720p) [Not 24/7],https://www.sgmsw.cn/videos/tv/201805/1308/9P424TC5M000AFO13CXK6GN6BOA889D2/hls/live.m3u8
廣東大灣區衛視,http://183.11.239.36:808/hls/132/index.m3u8
廣東少兒,http://183.11.239.36:808/hls/175/index.m3u8
廣東民生,http://183.11.239.36:808/hls/18/index.m3u8
廣東珠江,http://183.11.239.36:808/hls/83/index.m3u8
廣東珠江,http://218.15.183.23:9901/tsfile/live/23009_1.m3u8
廣東珠江,http://8.138.7.223/%E3%80%90%E5%85%AC%E4%BC%97%E5%8F%B7%EF%BC%9A%E6%A6%B4%E8%8A%92%E7%94%B5%E8%A7%86%E3%80%91/gdzj.m3u8
廣東珠江,http://iptv.4666888.xyz/iptv2A.php?id=19
廣東珠江,http://php.jdshipin.com/TVOD/iptv.php?id=gdzj
廣東珠江,http://php.jdshipin.com/TVOD/iptv.php?id=gdzj
廣東珠江,http://r.jdshipin.com/sE5vO
廣東移動,http://183.11.239.36:808/hls/14/index.m3u8
廣東新聞,http://183.11.239.36:808/hls/5/index.m3u8
廣東新聞,https://satellitepull.cnr.cn/live/wxgdxwgb/playlist.m3u8
廣東綜藝(4k),http://183.11.239.36:808/hls/9/index.m3u8
廣東影視,http://183.11.239.36:808/hls/6/index.m3u8
廣東影視,http://222.128.55.152:9080/live/gdys.m3u8
廣東衛視,http://120.202.94.181:9446/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
廣東衛視,http://183.11.239.36:808/hls/80/index.m3u8
廣東衛視,http://36.136.38.87:85/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
廣東衛視,http://hsza.f3322.net:4000/rtp/238.1.78.161:7160
廣東衛視,http://iptv.4666888.xyz/iptv2A.php?id=18
廣東衛視4K,http://ikuai.haleeyo.cn:9003/udp/239.77.0.27:5146
廣東體育,http://183.11.239.36:808/hls/2/index.m3u8
廣東體育,http://iptv.4666888.xyz/iptv2A.php?id=20
廣東體育,http://php.jdshipin.com/TVOD/iptv.php?id=gdty
廣東體育,http://r.jdshipin.com/LiYdg
廣東體育,https://epg.pw/stream/7b470f9fc5c305db0c8622117b7b25ca00eb35ba3e93e865cf0ff9df5c736681.m3u8

█████████████████████████████████████████████
瀋陽新聞,http://120.76.248.139/live/bfgd/4200000059.m3u8
朝陽新聞綜合,http://120.76.248.139/live/bfgd/4200000282.m3u8

🇨🇳陜西|江蘇|浙江,#genre#
█████████████████████████████████████████████
陜西新聞諮詢,http://112.46.105.20:8009/hls/18/index.m3u8
陜西都市青春,http://112.46.105.20:8009/hls/19/index.m3u8
陜西銀齡,http://112.46.105.20:8009/hls/20/index.m3u8
陜西秦腔,http://112.46.105.20:8009/hls/22/index.m3u8
西安新聞,http://112.46.105.20:8009/hls/28/index.m3u8
西安都市,http://112.46.105.20:8009/hls/29/index.m3u8
陜西衛視,http://113.26.202.52:1299/tsfile/live/0136_1.m3u8
陜西衛視,http://183.11.239.36:808/hls/58/index.m3u8
陜西衛視,http://36.136.38.87:85/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陜西秦腔,http://ddns.xryo.cn:8888/udp/239.111.205.100:5140
陜西西部電影,http://ddns.xryo.cn:8888/udp/239.111.205.102:5140
西安新聞綜合,http://ddns.xryo.cn:8888/udp/239.111.205.27:5140
陜西新聞資訊,http://ddns.xryo.cn:8888/udp/239.111.205.28:5140
陜西體育休閑,http://ddns.xryo.cn:8888/udp/239.111.205.36:5140
陜西都市青春,http://ddns.xryo.cn:8888/udp/239.111.205.42:5140
陜西銀齡,http://ddns.xryo.cn:8888/udp/239.111.205.98:5140
陜西衛視,http://hsza.f3322.net:4000/rtp/238.1.78.88:6576
陜西公共,http://ls.qingting.fm/live/1222.m3u8
陜西衛視,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIxOS4xNDcuMy4xMDY6NDQ2Ni9uZXdsaXZlL2xpdmUvaGxzLzI5L2xpdmUubTN1OA==

█████████████████████████████████████████████
江蘇衛視,http://113.26.202.52:1299/tsfile/live/0127_1.m3u8
江蘇衛視,http://116.77.33.98:44330/tsfile/live/0127_1.m3u8
江蘇衛視,http://120.202.94.181:9446/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
江蘇衛視,http://183.11.239.36:808/hls/38/index.m3u8
渦陽新聞綜合,http://220.180.124.18:888/live/ch0.m3u8
江蘇江陰新聞綜合,http://221.228.70.101:8080/live/xinwen.m3u8
江蘇衛視,http://36.136.38.87:85/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
張家港綜合,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8?checkedby:hlscat.com
張家港新聞綜合,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8?zjiangsd
常熟民生,http://3gvod.zjgonline.com.cn:1935/live/_definst_/shehuishenghuo_app/chunklist.m3u8
宜興紫砂,http://3gvod.zjgonline.com.cn:1935/live/_definst_/xinwenzonghe_app/chunklist.m3u8
揚州邗江頻道,http://cm-wshls.homecdn.com/8c3.m3u8
揚州江都頻道,http://cm-wshls.homecdn.com/8c1.m3u8
揚州3套生活,http://cm-wshls.homecdn.com/8bf.m3u8
揚州2套城市,http://cm-wshls.homecdn.com/8bd.m3u8
揚州1套新聞,http://cm-wshls.homecdn.com/8bb.m3u8
江蘇無錫黿頭渚賞櫻閣,https://gcalic.v.myalicdn.com/gc/pshdxg01_1/index.m3u8?contentid=2820180516001
江蘇徐州雲龍湖觀景臺西,https://gcalic.v.myalicdn.com/gc/ylh04_1/index.m3u8?contentid=2820180516001
江蘇徐州雲龍湖風景區雲龍山觀景臺西,https://gcalic.v.myalicdn.com/gc/ylh04_1/index.m3u8
渦陽新聞綜合,http://hsza.f3322.net:4000/rtp/238.1.78.197:7448
江蘇衛視·4K,http://hsza.f3322.net:4000/rtp/238.1.78.37:4088
江蘇衛視,http://hsza.f3322.net:4000/rtp/238.1.78.165:7192
淮陰綜合,https://huaiyin-tv-replay.cm.jstv.com/huaiyin-tv/huaiyinf.m3u8
